"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"modifications/specs";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";"Calculation of changes to aircraft specs:";;
"modifications/tank_params";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";"Change of tank parameters:";;
"modifications/tank_specs";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";"Calculation of changes to tank specs:";;
//Sensors//
"sensors/cn_type_280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";"Type 280";;
"sensors/cn_type_208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";"Type 208a";;
"sensors/cn_jl_7a";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";"JL-7A";;
"sensors/cn_type_930_4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";"Type 930-4";;
"sensors/su_1rl33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";"1RL33";;
"sensors/su_1rl34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";"1RL34";;
"sensors/su_9s86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";"9S86";;
"sensors/su_1rl144_search";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";;
"sensors/su_1rl144_track";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";"1RL144";;
"sensors/su_1rs1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";"1RS1";;
"sensors/su_1rs2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";"1RS2";;
"sensors/su_tor_search";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";;
"sensors/su_tor_track";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";"TOR-M1";;
"sensors/su_cd-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";"CD-30";;
"sensors/su_foot_n";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";"Foot-N";;
"sensors/su_khrizantema";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";"1L32-1";;
"sensors/su_mr_105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";"MR-105";;
"sensors/su_spo-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";"SPO-10";;
"sensors/su_spo-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";"SPO-15";;
"sensors/su_spo-15lm";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";"SPO-15LM";;
"sensors/su_spo-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";"SPO L-150";;
"sensors/su_spo-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";"SPO-2";;
"sensors/su_srd-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";"SRD-1";;
"sensors/su_srd-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";"SRD-5";;
"sensors/cn_rw_30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";"RW-30";;
"sensors/su_rp-5_search";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";;
"sensors/su_rp-5_track";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";"RP-5";;
"sensors/su_sapphire_21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";"Sapphire-21";;
"sensors/su_sapphire_23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";"Sapphire-23D/TP-23";;
"sensors/su_sapphire_23mla_2";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";"Sapphire-23MLA-2/TP-23M";;
"sensors/su_sapphire_23mla";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";"Sapphire-23MLA/TP-23M";;
"sensors/su_sapphire_23ml";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";"Sapphire-23ML/TP-23M";;
"sensors/su_n_019";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";"N019/OEPS-29";;
"sensors/su_n_010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";"N010";;
"sensors/fr_aida_2";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";"Aida II";;
"sensors/su_rp-1_search";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";;
"sensors/su_rp-1_track";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";"RP-1";;
"sensors/sw_ps-011a_71h_ir";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";"PS-011/A 71H(IR)";;
"sensors/fr_serval_rwr";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";"SERVAL";;
"sensors/us_an_apr_25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";"AN/APR-25";;
"sensors/us_an_apr_27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";"AN/APR-27";;
"sensors/us_an_apr_32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";"AN/APR-32";;
"sensors/us_an_apr_36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";"AN/APR-36";;
"sensors/us_an_apr_39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";"AN/APR-39";;
"sensors/us_an_alr_49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";"AN/ALR-49";;
"sensors/us_an_alr_45v";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";"AN/ALR-45(V)";;
"sensors/us_an_alr_56m";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";"AN/ALR-56M";;
"sensors/us_an_alr_67";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";"AN/ALR-67(V)2";;
"sensors/us_an_apg_76_an_asx_1";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";"AN/APG-76";;
"sensors/us_an_avr-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";"AN/AVR-2";;
"sensors/us_an_avs-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";"AN/AVS-2";;
"sensors/us_an_apg_66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";"AN/APG-66";;
"sensors/us_an_apg_66_v_1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";"AN/APG-66(V)1";;
"sensors/us_an_apg_66_v_3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";"AN/APG-66(V)3";;
"sensors/uk_ari_18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";"ARI 18223";;
